Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-04-13,7.829999923706055,16.100000381469727,12.376899719238281,0.1574999988079071,36.08140182495117,52.61000061035156
2015-04-14,8.40999984741211,16.200000762939453,12.5,0.15718699991703033,36.530601501464844,52.529998779296875
2015-04-15,8.369999885559082,16.280000686645508,12.484600067138672,0.15843699872493744,36.630401611328125,53.25
2015-04-16,8.369999885559082,15.779999732971191,12.261500358581543,0.16249999403953552,35.73210144042969,53.029998779296875
2015-04-17,8.020000457763672,15.75,12.238499641418457,0.1603119969367981,36.041500091552734,52.45000076293945
2015-04-20,7.949999809265137,16.399999618530273,12.100000381469727,0.15843699872493744,36.630401611328125,52.2400016784668
2015-04-22,8.0,17.200000762939453,12.03849983215332,0.15937499701976776,36.9297981262207,53.029998779296875
2015-04-23,8.149999618530273,17.489999771118164,12.10770034790039,0.159061998128891,36.949798583984375,54.040000915527344
2015-04-24,8.229999542236328,18.389999389648438,12.246199607849121,0.16124999523162842,37.17940139770508,54.97999954223633
2015-04-27,8.380000114440918,18.25,12.192299842834473,0.16374999284744263,37.079498291015625,53.959999084472656
2015-04-28,8.09000015258789,17.799999237060547,12.076899528503418,0.15812499821186066,36.21120071411133,54.20000076293945
2015-04-29,7.78000020980835,17.350000381469727,12.192299842834473,0.1550000011920929,36.13140106201172,53.68000030517578
2015-04-30,7.599999904632568,17.34000015258789,12.338500022888184,0.15718699991703033,34.73400115966797,54.619998931884766
2015-05-04,7.960000038146973,17.600000381469727,12.769200325012207,0.16437500715255737,36.43080139160156,55.83000183105469
2015-05-05,8.149999618530273,17.450000762939453,12.930800437927246,0.17031200230121613,37.22930145263672,56.41999816894531
2015-05-06,7.980000019073486,17.399999618530273,12.7923002243042,0.1734369993209839,37.7781982421875,55.43000030517578
2015-05-07,7.980000019073486,17.350000381469727,12.815400123596191,0.17156200110912323,38.526798248291016,55.31999969482422
2015-05-08,7.739999771118164,17.270000457763672,13.0,0.15687499940395355,38.92599868774414,55.5
2015-05-11,7.670000076293945,16.959999084472656,13.092300415039062,0.15593700110912323,38.047698974609375,55.52000045776367
2015-05-12,7.71999979019165,16.950000762939453,13.192299842834473,0.15562500059604645,37.967899322509766,55.18000030517578
2015-05-13,7.909999847412109,17.0,13.046199798583984,0.1550000011920929,37.668399810791016,54.77000045776367
2015-05-14,7.940000057220459,17.600000381469727,13.39229965209961,0.14937500655651093,38.476898193359375,55.06999969482422
2015-05-15,8.350000381469727,18.489999771118164,13.323100090026855,0.15187500417232513,38.90610122680664,55.59000015258789
2015-05-18,7.900000095367432,18.799999237060547,13.269200325012207,0.15062500536441803,39.015899658203125,54.4900016784668
2015-05-19,7.760000228881836,18.739999771118164,13.076899528503418,0.14781199395656586,38.92599868774414,53.93000030517578
2015-05-20,7.639999866485596,18.700000762939453,13.16919994354248,0.1443749964237213,37.72829818725586,53.34000015258789
2015-05-21,7.630000114440918,19.0,13.230799674987793,0.14499999582767487,38.666500091552734,53.54999923706055
2015-05-22,7.800000190734863,19.149999618530273,13.307700157165527,0.14281199872493744,39.92409896850586,52.93000030517578
2015-05-25,7.71999979019165,19.0,13.646200180053711,0.14156199991703033,39.82429885864258,53.0
2015-05-26,7.630000114440918,18.899999618530273,13.16919994354248,0.1368750035762787,38.32720184326172,52.2400016784668
2015-05-27,7.630000114440918,18.559999465942383,13.376899719238281,0.13750000298023224,39.13560104370117,52.650001525878906
2015-05-28,7.840000152587891,19.049999237060547,13.230799674987793,0.13718700408935547,37.93790054321289,52.38999938964844
2015-05-29,7.789999961853027,19.5,13.153800010681152,0.13375000655651093,37.11949920654297,51.349998474121094
2015-06-01,7.769999980926514,19.049999237060547,13.246199607849121,0.13500000536441803,38.526798248291016,51.459999084472656
2015-06-02,7.860000133514404,19.34000015258789,13.576899528503418,0.1328119933605194,39.584800720214844,52.619998931884766
2015-06-03,7.730000019073486,19.5,13.576899528503418,0.12843699753284454,39.624698638916016,52.040000915527344
2015-06-05,7.849999904632568,19.280000686645508,13.746199607849121,0.127811998128891,39.22549819946289,51.369998931884766
2015-06-08,7.610000133514404,18.709999084472656,13.715399742126465,0.12687499821186066,38.766300201416016,51.25
2015-06-09,7.5,18.399999618530273,13.876899719238281,0.1274999976158142,38.576698303222656,51.349998474121094
2015-06-10,7.650000095367432,18.549999237060547,13.96150016784668,0.12531200051307678,39.115699768066406,52.349998474121094
2015-06-11,7.639999866485596,18.5,14.115400314331055,0.12437500059604645,39.05580139160156,52.08000183105469
2015-06-12,7.78000020980835,18.1200008392334,13.946200370788574,0.12218700349330902,38.686500549316406,51.72999954223633
2015-06-15,7.730000019073486,17.8799991607666,13.846199989318848,0.12125000357627869,37.009700775146484,51.630001068115234
2015-06-16,7.650000095367432,17.950000762939453,14.076899528503418,0.12062499672174454,36.6702995300293,52.18000030517578
2015-06-17,7.659999847412109,17.799999237060547,14.184599876403809,0.12218700349330902,36.4807014465332,51.63999938964844
2015-06-18,7.639999866485596,18.149999618530273,14.238499641418457,0.11999999731779099,37.52870178222656,52.61000061035156
2015-06-19,7.739999771118164,18.329999923706055,14.415399551391602,0.12187500298023224,37.917999267578125,52.220001220703125
2015-06-22,7.630000114440918,18.170000076293945,14.60770034790039,0.12343700230121613,38.077701568603516,52.29999923706055
2015-06-23,7.610000133514404,18.0,14.484600067138672,0.11937499791383743,39.48500061035156,52.2599983215332
2015-06-24,7.659999847412109,18.0,14.46150016784668,0.1159370020031929,38.92599868774414,52.25
2015-06-25,7.460000038146973,17.649999618530273,14.684599876403809,0.11187499761581421,38.72639846801758,51.65999984741211
2015-06-26,7.75,18.25,14.776900291442871,0.11187499761581421,39.87419891357422,52.380001068115234
2015-06-29,7.349999904632568,18.049999237060547,14.584600448608398,0.10999999940395355,39.42509841918945,51.5099983215332
2015-06-30,7.369999885559082,18.799999237060547,14.623100280761719,0.11031199991703033,38.92599868774414,51.459999084472656
2015-07-01,7.119999885559082,18.649999618530273,14.984600067138672,0.10781200230121613,38.92599868774414,51.2400016784668
2015-07-02,6.889999866485596,18.5,15.053799629211426,0.10437499731779099,39.195499420166016,51.52000045776367
2015-07-03,6.690000057220459,19.149999618530273,15.253800392150879,0.1015620008111,38.93600082397461,50.88999938964844
2015-07-06,6.510000228881836,18.700000762939453,15.238499641418457,0.09968700259923935,38.576698303222656,50.650001525878906
2015-07-07,6.230000019073486,18.5,15.384599685668945,0.09718699753284454,38.29719924926758,50.72999954223633
2015-07-08,6.199999809265137,18.280000686645508,15.2076997756958,0.09312500059604645,37.41889953613281,50.220001220703125
2015-07-10,6.050000190734863,18.600000381469727,15.069199562072754,0.09468699991703033,37.46879959106445,51.0
2015-07-13,6.980000019073486,19.010000228881836,15.123100280761719,0.09218700230121613,37.72829818725586,51.5
2015-07-14,6.940000057220459,19.850000381469727,15.192299842834473,0.09125000238418579,38.187400817871094,51.70000076293945
2015-07-15,7.03000020980835,19.799999237060547,15.184599876403809,0.08656200021505356,37.24919891357422,51.36000061035156
2015-07-16,6.900000095367432,19.950000762939453,15.223099708557129,0.08250000327825546,37.189300537109375,51.52000045776367
2015-07-17,6.630000114440918,19.75,15.100000381469727,0.07968699932098389,36.76020050048828,50.7599983215332
2015-07-20,6.150000095367432,19.799999237060547,15.076899528503418,0.07625000178813934,36.43080139160156,50.11000061035156
2015-07-21,6.090000152587891,19.75,15.223099708557129,0.08749999850988388,36.37089920043945,49.93000030517578
2015-07-22,5.880000114440918,19.190000534057617,15.307700157165527,0.09531199932098389,36.21120071411133,49.36000061035156
2015-07-23,5.630000114440918,18.899999618530273,15.215399742126465,0.11187499761581421,36.02159881591797,48.2400016784668
2015-07-24,5.619999885559082,18.799999237060547,15.338500022888184,0.0949999988079071,35.08330154418945,47.779998779296875
2015-07-27,6.090000152587891,18.549999237060547,15.115400314331055,0.08718699961900711,34.73400115966797,47.349998474121094
2015-07-28,5.800000190734863,18.100000381469727,14.615400314331055,0.08937499672174454,34.813899993896484,48.18000030517578
2015-07-29,5.760000228881836,18.489999771118164,14.069199562072754,0.0859370008111,34.534400939941406,48.7400016784668
2015-07-30,5.760000228881836,17.989999771118164,14.053799629211426,0.08562500029802322,34.2849006652832,48.43000030517578
2015-07-31,5.679999828338623,18.700000762939453,14.39229965209961,0.11218699812889099,35.68220138549805,49.369998931884766
2015-08-03,5.760000228881836,18.049999237060547,14.43850040435791,0.10437499731779099,34.9734992980957,48.689998626708984
2015-08-04,5.670000076293945,18.0,14.661499977111816,0.10750000178813934,35.21310043334961,48.59000015258789
2015-08-05,5.690000057220459,18.299999237060547,14.361499786376953,0.10218700021505356,35.12329864501953,48.779998779296875
2015-08-06,5.599999904632568,17.899999618530273,14.2076997756958,0.0978119969367981,34.404598236083984,48.540000915527344
2015-08-07,5.349999904632568,18.0,14.0,0.09468699991703033,33.54629898071289,47.04999923706055
2015-08-10,5.269999980926514,18.0,14.230799674987793,0.0949999988079071,33.93550109863281,47.880001068115234
2015-08-11,5.539999961853027,17.700000762939453,14.238499641418457,0.0978119969367981,33.73590087890625,48.150001525878906
2015-08-12,5.46999979019165,17.700000762939453,13.776900291442871,0.09312500059604645,32.697898864746094,46.939998626708984
2015-08-13,5.409999847412109,17.600000381469727,13.730799674987793,0.09000000357627869,32.04909896850586,46.5099983215332
2015-08-14,5.010000228881836,17.350000381469727,13.39229965209961,0.08906199783086777,31.739700317382812,46.099998474121094
2015-08-17,4.96999979019165,17.100000381469727,13.16919994354248,0.09218700230121613,32.657901763916016,45.869998931884766
2015-08-18,4.670000076293945,16.989999771118164,13.46150016784668,0.09875000268220901,33.436500549316406,46.040000915527344
2015-08-19,4.320000171661377,17.0,13.446200370788574,0.09312500059604645,32.5281982421875,45.150001525878906
2015-08-20,4.369999885559082,16.739999771118164,12.7923002243042,0.09375,32.039100646972656,45.16999816894531
2015-08-21,4.329999923706055,16.75,12.969200134277344,0.08906199783086777,30.891300201416016,44.29999923706055
2015-08-24,3.9700000286102295,17.0,12.7076997756958,0.08531200140714645,29.943099975585938,42.900001525878906
2015-08-25,4.119999885559082,16.649999618530273,12.423100471496582,0.08312500268220901,30.661699295043945,43.060001373291016
2015-08-26,4.300000190734863,17.149999618530273,12.446200370788574,0.08375000208616257,30.811500549316406,44.65999984741211
2015-08-27,4.510000228881836,16.799999237060547,12.807700157165527,0.08437500149011612,31.051000595092773,46.29999923706055
2015-08-28,4.360000133514404,16.799999237060547,12.876899719238281,0.08281199634075165,32.19879913330078,45.79999923706055
2015-08-31,4.159999847412109,16.59000015258789,12.884599685668945,0.07968699932098389,31.63990020751953,45.34000015258789
2015-09-01,3.819999933242798,16.299999237060547,12.515399932861328,0.07750000059604645,29.793399810791016,44.16999816894531
2015-09-02,4.039999961853027,15.800000190734863,12.976900100708008,0.07718700170516968,29.73349952697754,45.09000015258789
2015-09-03,4.21999979019165,16.25,12.976900100708008,0.08031199872493744,30.941200256347656,45.81999969482422
2015-09-04,4.489999771118164,16.5,12.692299842834473,0.0768750011920929,29.543899536132812,45.099998474121094
2015-09-08,4.730000019073486,16.84000015258789,12.56149959564209,0.07437500357627869,29.943099975585938,45.34000015258789
2015-09-09,4.519999980926514,16.700000762939453,12.369199752807617,0.07593700289726257,30.322399139404297,45.70000076293945
2015-09-10,4.289999961853027,16.100000381469727,12.307700157165527,0.07500000298023224,29.244400024414062,45.130001068115234
2015-09-11,4.300000190734863,15.819999694824219,12.338500022888184,0.07124999910593033,29.943099975585938,44.880001068115234
2015-09-14,4.329999923706055,15.600000381469727,12.638500213623047,0.06812500208616257,29.943099975585938,46.099998474121094
2015-09-15,4.449999809265137,15.649999618530273,12.692299842834473,0.06562499701976776,29.943099975585938,45.900001525878906
2015-09-16,4.570000171661377,15.949999809265137,12.7923002243042,0.06937500089406967,31.480199813842773,47.09000015258789
2015-09-17,4.599999904632568,16.040000915527344,12.884599685668945,0.07124999910593033,30.422199249267578,47.119998931884766
2015-09-18,4.559999942779541,16.350000381469727,12.646200180053711,0.06437499821186066,29.943099975585938,45.790000915527344
2015-09-21,4.090000152587891,15.619999885559082,12.5,0.0625,29.873199462890625,45.209999084472656
2015-09-22,3.759999990463257,15.0,12.699999809265137,0.05968699976801872,29.83329963684082,44.939998626708984
2015-09-23,3.75,14.329999923706055,12.523099899291992,0.05937499925494194,29.543899536132812,43.88999938964844
2015-09-24,3.680000066757202,14.0,12.5,0.06093699857592583,29.14459991455078,44.0
2015-09-25,3.6500000953674316,13.850000381469727,12.138500213623047,0.05874999985098839,29.12470054626465,43.86000061035156
2015-09-28,3.5399999618530273,13.600000381469727,12.030799865722656,0.05624999850988388,28.805299758911133,42.75
2015-09-29,3.430000066757202,13.300000190734863,11.923100471496582,0.05562499910593033,29.264400482177734,42.95000076293945
2015-09-30,3.6700000762939453,13.800000190734863,11.884599685668945,0.05624999850988388,30.082799911499023,43.43000030517578
2015-10-01,3.4800000190734863,13.800000190734863,12.223099708557129,0.05136699974536896,29.44409942626953,44.029998779296875
2015-10-02,3.6600000858306885,13.699999809265137,12.569199562072754,0.05078100040555,30.62179946899414,45.459999084472656
2015-10-05,3.75,13.609999656677246,12.876899719238281,0.054687000811100006,31.350400924682617,46.130001068115234
2015-10-06,3.930000066757202,13.819999694824219,12.846199989318848,0.056678999215364456,30.83139991760254,46.189998626708984
2015-10-07,4.03000020980835,13.829999923706055,12.953800201416016,0.060780998319387436,31.939300537109375,47.5
2015-10-08,4.110000133514404,14.069999694824219,12.5,0.06242100149393082,32.02909851074219,47.59000015258789
2015-10-09,4.400000095367432,14.800000190734863,12.276900291442871,0.06019499897956848,32.96739959716797,47.790000915527344
2015-10-13,3.809999942779541,14.3100004196167,12.569199562072754,0.05441400036215782,33.087100982666016,45.93000030517578
2015-10-14,3.8399999141693115,14.350000381469727,12.423100471496582,0.052928999066352844,32.18880081176758,45.29999923706055
2015-10-15,3.990000009536743,14.390000343322754,12.453800201416016,0.052538998425006866,33.236900329589844,45.790000915527344
2015-10-16,3.869999885559082,14.850000381469727,12.307700157165527,0.05050700157880783,32.43840026855469,45.849998474121094
2015-10-19,3.6600000858306885,15.199999809265137,12.238499641418457,0.049803998321294785,34.25490188598633,46.0
2015-10-20,3.680000066757202,15.949999809265137,12.269200325012207,0.04882799834012985,34.334800720214844,45.54999923706055
2015-10-21,3.5899999141693115,15.359999656677246,12.046199798583984,0.046875,33.436500549316406,45.560001373291016
2015-10-22,3.740000009536743,15.449999809265137,12.192299842834473,0.046875,34.83380126953125,46.29999923706055
2015-10-23,3.630000114440918,15.380000114440918,12.192299842834473,0.04625000059604645,34.59429931640625,45.959999084472656
2015-10-26,3.549999952316284,14.3100004196167,12.03849983215332,0.04843699932098389,34.85380172729492,45.779998779296875
2015-10-27,3.559999942779541,14.069999694824219,12.007699966430664,0.05039000138640404,34.93360137939453,45.54999923706055
2015-10-28,3.559999942779541,14.579999923706055,11.661499977111816,0.047968000173568726,33.91559982299805,46.060001373291016
2015-10-29,3.490000009536743,14.5,11.176899909973145,0.04593700170516968,33.226898193359375,44.18000030517578
2015-10-30,3.549999952316284,14.600000381469727,11.076899528503418,0.04609299823641777,34.105201721191406,44.400001525878906
2015-11-03,3.6600000858306885,15.0,11.069199562072754,0.04425700008869171,36.40079879760742,46.630001068115234
2015-11-04,3.700000047683716,15.100000381469727,11.053799629211426,0.04593700170516968,35.36280059814453,46.18000030517578
2015-11-05,3.799999952316284,15.199999809265137,11.838500022888184,0.04605399817228317,36.680301666259766,46.45000076293945
2015-11-06,3.619999885559082,14.699999809265137,11.584600448608398,0.044218000024557114,36.490699768066406,45.529998779296875
2015-11-09,3.549999952316284,14.699999809265137,11.476900100708008,0.043202999979257584,36.83000183105469,44.7599983215332
2015-11-10,3.4800000190734863,14.75,11.130800247192383,0.04101499915122986,36.41080093383789,44.93000030517578
2015-11-11,3.509999990463257,14.970000267028809,11.184599876403809,0.04125000163912773,35.92169952392578,45.779998779296875
2015-11-12,3.559999942779541,14.800000190734863,10.96150016784668,0.040233999490737915,36.18130111694336,45.33000183105469
2015-11-13,3.5799999237060547,14.5,10.807700157165527,0.041405998170375824,36.03150177001953,45.220001220703125
2015-11-16,3.430000066757202,14.5,10.923100471496582,0.04062499850988388,35.23310089111328,45.439998626708984
2015-11-17,3.5299999713897705,14.5,11.092300415039062,0.04292900115251541,35.582401275634766,45.88999938964844
2015-11-18,3.4700000286102295,14.5,10.869199752807617,0.04101499915122986,35.68220138549805,46.08000183105469
2015-11-19,3.609999895095825,14.300000190734863,11.307700157165527,0.04097599908709526,35.133201599121094,46.70000076293945
2015-11-23,3.5299999713897705,14.5,11.307700157165527,0.04035099968314171,36.07149887084961,46.459999084472656
2015-11-24,3.5399999618530273,14.199999809265137,11.623100280761719,0.041875001043081284,35.582401275634766,46.790000915527344
2015-11-25,3.5,14.25,11.876899719238281,0.039921000599861145,35.532501220703125,45.40999984741211
2015-11-26,3.4600000381469727,14.920000076293945,11.807700157165527,0.04128900170326233,35.93170166015625,45.650001525878906
2015-11-27,3.450000047683716,14.300000190734863,12.046199798583984,0.039062000811100006,35.432701110839844,44.59000015258789
2015-11-30,3.4100000858306885,13.800000190734863,11.692299842834473,0.03449200093746185,33.40650177001953,43.70000076293945
2015-12-01,3.369999885559082,13.899999618530273,12.223099708557129,0.03125,34.334800720214844,43.529998779296875
2015-12-02,3.4700000286102295,13.710000038146973,12.361499786376953,0.03156200051307678,35.03340148925781,43.459999084472656
2015-12-03,3.569999933242798,13.550000190734863,12.692299842834473,0.0338670015335083,36.43080139160156,44.970001220703125
2015-12-04,3.490000009536743,13.399999618530273,12.0,0.0312890000641346,34.54439926147461,44.099998474121094
2015-12-07,3.440000057220459,13.350000381469727,12.399999618530273,0.03277299925684929,34.88370132446289,43.95000076293945
2015-12-08,3.4100000858306885,13.079999923706055,11.946200370788574,0.031053999438881874,33.68600082397461,43.04999923706055
2015-12-09,3.509999990463257,13.0,11.884599685668945,0.031679000705480576,33.58620071411133,44.650001525878906
2015-12-10,3.3399999141693115,13.199999809265137,12.307700157165527,0.03320299834012985,31.450199127197266,44.31999969482422
2015-12-11,3.3299999237060547,13.300000190734863,12.630800247192383,0.03136700019240379,31.939300537109375,43.91999816894531
2015-12-14,3.3499999046325684,13.0,12.06149959564209,0.030585000291466713,31.649900436401367,43.43000030517578
2015-12-15,3.240000009536743,12.949999809265137,11.846199989318848,0.03437500074505806,31.470199584960938,43.5
2015-12-16,3.240000009536743,13.0,12.03849983215332,0.03585899993777275,31.13089942932129,43.7400016784668
2015-12-17,3.1500000953674316,13.399999618530273,11.846199989318848,0.041405998170375824,31.889400482177734,43.7400016784668
2015-12-18,2.950000047683716,12.920000076293945,11.692299842834473,0.04101499915122986,31.629899978637695,42.58000183105469
2015-12-21,2.799999952316284,12.5,11.684599876403809,0.03945299983024597,30.252500534057617,41.95000076293945
2015-12-22,2.490000009536743,12.350000381469727,11.899999618530273,0.042500000447034836,30.941200256347656,42.22999954223633
2015-12-23,2.4600000381469727,12.479999542236328,11.96150016784668,0.04609299823641777,31.939300537109375,42.75
2015-12-28,2.390000104904175,12.449999809265137,12.123100280761719,0.06328099966049194,31.29050064086914,42.5
2015-12-29,2.390000104904175,13.100000381469727,11.984600067138672,0.07011699676513672,31.29050064086914,42.41999816894531
2015-12-30,2.5199999809265137,13.5,11.5,0.06894499808549881,30.971200942993164,42.130001068115234
2016-01-04,2.4100000858306885,12.529999732971191,11.261500358581543,0.07011699676513672,30.631799697875977,41.099998474121094
2016-01-05,2.25,12.520000457763672,11.807700157165527,0.07081999629735947,30.482099533081055,41.18000030517578
2016-01-06,2.0,12.15999984741211,11.53849983215332,0.06468699872493744,31.2406005859375,40.5
2016-01-07,1.8700000047683716,12.109999656677246,11.2076997756958,0.0560929998755455,30.422199249267578,39.470001220703125
2016-01-08,1.7899999618530273,12.149999618530273,11.153800010681152,0.056327998638153076,30.49209976196289,39.34000015258789
2016-01-11,1.690000057220459,12.359999656677246,10.899999618530273,0.056327998638153076,28.71540069580078,38.720001220703125
2016-01-12,1.6100000143051147,12.5,11.384599685668945,0.05312500149011612,29.693599700927734,38.380001068115234
2016-01-13,1.440000057220459,12.289999961853027,10.96150016784668,0.05277299880981445,29.893199920654297,37.75
2016-01-14,1.309999942779541,12.510000228881836,10.969200134277344,0.05542900040745735,29.643699645996094,38.27000045776367
2016-01-15,1.2699999809265137,12.220000267028809,10.861499786376953,0.05624999850988388,28.94499969482422,37.47999954223633
